date,UTLA,confirm,type,GSS_CD
19/03/2020,Suffolk,13,UTLA,E10000029
19/03/2020,Sunderland,4,UTLA,E08000024
19/03/2020,Surrey,45,UTLA,E10000030
19/03/2020,Sutton,14,UTLA,E09000029
19/03/2020,Swindon,4,UTLA,E06000030
19/03/2020,Tameside,14,UTLA,E08000008
19/03/2020,Telford and Wrekin,0,UTLA,E06000020
19/03/2020,Thurrock,3,UTLA,E06000034
19/03/2020,Torbay,8,UTLA,E06000027
19/03/2020,Tower Hamlets,33,UTLA,E09000030
19/03/2020,Trafford,13,UTLA,E08000009
19/03/2020,Wakefield,6,UTLA,E08000036
19/03/2020,Walsall,16,UTLA,E08000030
19/03/2020,Waltham Forest,17,UTLA,E09000031
19/03/2020,Wandsworth,75,UTLA,E09000032
19/03/2020,Warrington,4,UTLA,E06000007
19/03/2020,Warwickshire,11,UTLA,E10000031
19/03/2020,West Berkshire,3,UTLA,E06000037
19/03/2020,West Sussex,16,UTLA,E10000032
19/03/2020,Westminster,78,UTLA,E09000033
19/03/2020,Wigan,4,UTLA,E08000010
19/03/2020,Wiltshire,12,UTLA,E06000054
19/03/2020,Windsor and Maidenhead,13,UTLA,E06000040
19/03/2020,Wirral,8,UTLA,E08000015
19/03/2020,Wokingham,9,UTLA,E06000041
19/03/2020,Wolverhampton,28,UTLA,E08000031
19/03/2020,Worcestershire,8,UTLA,E10000034
19/03/2020,York,5,UTLA,E06000014
19/03/2020,East of England,147,NHS_region,E40000007
19/03/2020,London,1221,NHS_region,E40000003
19/03/2020,Midlands,282,NHS_region,E40000008
19/03/2020,North East and Yorkshire,194,NHS_region,E40000009
19/03/2020,North West,220,NHS_region,E40000010
19/03/2020,South East,340,NHS_region,E40000005
19/03/2020,South West,140,NHS_region,E40000006
19/03/2020,England,2756,Country,E92
19/03/2020,Scotland,266,Country,S92
19/03/2020,Wales,170,Country,W92
19/03/2020,Northern Ireland,77,Country,N92
19/03/2020,Ayrshire and Arran,12,NHS_region,S08000015
19/03/2020,Borders,8,NHS_region,S08000016
19/03/2020,Dumfries and Gallow,6,NHS_region,S08000017
19/03/2020,Fife,9,NHS_region,S08000018
19/03/2020,Forth Valley,17,NHS_region,S08000019
19/03/2020,Grampian,18,NHS_region,S08000020
19/03/2020,Greater Glasgow and Clyde,71,NHS_region,S08000021
19/03/2020,Highlands,6,NHS_region,S08000022
19/03/2020,Lanarkshire,33,NHS_region,S08000023
19/03/2020,Lothian,35,NHS_region,S08000024
19/03/2020,Shetland,24,NHS_region,S08000026
19/03/2020,Tayside,27,NHS_region,S08000027
20/03/2020,Barking and Dagenham,21,UTLA,E09000002
20/03/2020,Barnet,76,UTLA,E09000003
20/03/2020,Barnsley,7,UTLA,E08000016
20/03/2020,Bath and North East Somerset,5,UTLA,E06000022
20/03/2020,Bedford,1,UTLA,E06000055
20/03/2020,Bexley,31,UTLA,E09000004
20/03/2020,Birmingham,54,UTLA,E08000025
20/03/2020,Blackburn with Darwen,1,UTLA,E06000008
20/03/2020,Blackpool,5,UTLA,E06000009
20/03/2020,Bolton,13,UTLA,E08000001
20/03/2020,"Bournemouth, Christchurch and Poole",10,UTLA,E06000058
20/03/2020,Bracknell Forest,3,UTLA,E06000036
20/03/2020,Bradford,9,UTLA,E08000032
20/03/2020,Brent,75,UTLA,E09000005
20/03/2020,Brighton and Hove,14,UTLA,E06000043
20/03/2020,"Bristol, City of",13,UTLA,E06000023
20/03/2020,Bromley,52,UTLA,E09000006
20/03/2020,Buckinghamshire,39,UTLA,E10000002
20/03/2020,Bury,10,UTLA,E08000002
20/03/2020,Calderdale,5,UTLA,E08000033
20/03/2020,Cambridgeshire,16,UTLA,E10000003
20/03/2020,Camden,46,UTLA,E09000007
20/03/2020,Central Bedfordshire,8,UTLA,E06000056
20/03/2020,Cheshire East,9,UTLA,E06000049
20/03/2020,Cheshire West and Chester,10,UTLA,E06000050
20/03/2020,Cornwall and Isles of Scilly,16,UTLA,E06000052
20/03/2020,County Durham,7,UTLA,E06000047
20/03/2020,Coventry,7,UTLA,E08000026
20/03/2020,Croydon,68,UTLA,E09000008
20/03/2020,Cumbria,52,UTLA,E10000006
20/03/2020,Darlington,2,UTLA,E06000005
20/03/2020,Derby,12,UTLA,E06000015
20/03/2020,Derbyshire,50,UTLA,E10000007
20/03/2020,Devon,30,UTLA,E10000008
20/03/2020,Doncaster,3,UTLA,E08000017
20/03/2020,Dorset,7,UTLA,E06000059
20/03/2020,Dudley,18,UTLA,E08000027
20/03/2020,Ealing,54,UTLA,E09000009
20/03/2020,East Riding of Yorkshire,15,UTLA,E06000011
20/03/2020,East Sussex,8,UTLA,E10000011
20/03/2020,Enfield,48,UTLA,E09000010
20/03/2020,Essex,43,UTLA,E10000012
20/03/2020,Gateshead,1,UTLA,E08000037
20/03/2020,Gloucestershire,22,UTLA,E10000013
20/03/2020,Greenwich,41,UTLA,E09000011
20/03/2020,Hackney and City of London,45,UTLA,E09000012
20/03/2020,Halton,5,UTLA,E06000006
20/03/2020,Hammersmith and Fulham,36,UTLA,E09000013
20/03/2020,Hampshire,107,UTLA,E10000014
20/03/2020,Haringey,44,UTLA,E09000014
20/03/2020,Harrow,60,UTLA,E09000015
20/03/2020,Hartlepool,2,UTLA,E06000001
20/03/2020,Havering,19,UTLA,E09000016
20/03/2020,"Herefordshire, County of",3,UTLA,E06000019
20/03/2020,Hertfordshire,61,UTLA,E10000015
20/03/2020,Hillingdon,34,UTLA,E09000017
20/03/2020,Hounslow,38,UTLA,E09000018
20/03/2020,Isle of Wight,2,UTLA,E06000046
20/03/2020,Islington,45,UTLA,E09000019
20/03/2020,Kensington and Chelsea,66,UTLA,E09000020
20/03/2020,Kent,32,UTLA,E10000016
20/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
20/03/2020,Kingston upon Thames,17,UTLA,E09000021
20/03/2020,Kirklees,6,UTLA,E08000034
20/03/2020,Knowsley,3,UTLA,E08000011
20/03/2020,Lambeth,103,UTLA,E09000022
20/03/2020,Lancashire,26,UTLA,E10000017
20/03/2020,Leeds,17,UTLA,E08000035
20/03/2020,Leicester,11,UTLA,E06000016
20/03/2020,Leicestershire,20,UTLA,E10000018
20/03/2020,Lewisham,47,UTLA,E09000023
20/03/2020,Lincolnshire,9,UTLA,E10000019
20/03/2020,Liverpool,14,UTLA,E08000012
20/03/2020,Luton,4,UTLA,E06000032
20/03/2020,Manchester,26,UTLA,E08000003
20/03/2020,Medway,11,UTLA,E06000035
20/03/2020,Merton,45,UTLA,E09000024
20/03/2020,Middlesbrough,1,UTLA,E06000002
20/03/2020,Milton Keynes,7,UTLA,E06000042
20/03/2020,Newcastle upon Tyne,21,UTLA,E08000021
20/03/2020,Newham,42,UTLA,E09000025
20/03/2020,Norfolk,17,UTLA,E10000020
20/03/2020,North East Lincolnshire,0,UTLA,E06000012
20/03/2020,North Lincolnshire,1,UTLA,E06000013
20/03/2020,North Somerset,4,UTLA,E06000024
20/03/2020,North Tyneside,12,UTLA,E08000022
20/03/2020,North Yorkshire,14,UTLA,E10000023
20/03/2020,Northamptonshire,17,UTLA,E10000021
20/03/2020,Northumberland,7,UTLA,E06000057
20/03/2020,Nottingham,22,UTLA,E06000018
20/03/2020,Nottinghamshire,41,UTLA,E10000024
20/03/2020,Oldham,14,UTLA,E08000004
20/03/2020,Oxfordshire,40,UTLA,E10000025
20/03/2020,Peterborough,2,UTLA,E06000031
20/03/2020,Plymouth,7,UTLA,E06000026
20/03/2020,Portsmouth,13,UTLA,E06000044
20/03/2020,Reading,7,UTLA,E06000038
20/03/2020,Redbridge,27,UTLA,E09000026
20/03/2020,Redcar and Cleveland,2,UTLA,E06000003
20/03/2020,Richmond upon Thames,16,UTLA,E09000027
20/03/2020,Rochdale,12,UTLA,E08000005
20/03/2020,Rotherham,4,UTLA,E08000018
20/03/2020,Rutland,0,UTLA,E06000017
20/03/2020,Salford,10,UTLA,E08000006
20/03/2020,Sandwell,11,UTLA,E08000028
20/03/2020,Sefton,7,UTLA,E08000014
20/03/2020,Sheffield,48,UTLA,E08000019
20/03/2020,Shropshire,3,UTLA,E06000051
20/03/2020,Slough,20,UTLA,E06000039
20/03/2020,Solihull,3,UTLA,E08000029
20/03/2020,Somerset,10,UTLA,E10000027
20/03/2020,South Gloucestershire,13,UTLA,E06000025
20/03/2020,South Tyneside,2,UTLA,E08000023
20/03/2020,Southampton,7,UTLA,E06000045
20/03/2020,Southend-on-Sea,5,UTLA,E06000033
20/03/2020,Southwark,110,UTLA,E09000028
20/03/2020,St. Helens,2,UTLA,E08000013
20/03/2020,Staffordshire,25,UTLA,E10000028
20/03/2020,Stockport,21,UTLA,E08000007
20/03/2020,Stockton-on-Tees,9,UTLA,E06000004
20/03/2020,Stoke-on-Trent,2,UTLA,E06000021
20/03/2020,Suffolk,13,UTLA,E10000029
20/03/2020,Sunderland,5,UTLA,E08000024
20/03/2020,Surrey,57,UTLA,E10000030
20/03/2020,Sutton,19,UTLA,E09000029
20/03/2020,Swindon,5,UTLA,E06000030
20/03/2020,Tameside,19,UTLA,E08000008
20/03/2020,Telford and Wrekin,0,UTLA,E06000020
20/03/2020,Thurrock,6,UTLA,E06000034
20/03/2020,Torbay,10,UTLA,E06000027
20/03/2020,Tower Hamlets,43,UTLA,E09000030
20/03/2020,Trafford,15,UTLA,E08000009
20/03/2020,Wakefield,6,UTLA,E08000036
20/03/2020,Walsall,20,UTLA,E08000030
20/03/2020,Waltham Forest,23,UTLA,E09000031
20/03/2020,Wandsworth,98,UTLA,E09000032
20/03/2020,Warrington,4,UTLA,E06000007
20/03/2020,Warwickshire,13,UTLA,E10000031
20/03/2020,West Berkshire,6,UTLA,E06000037
20/03/2020,West Sussex,19,UTLA,E10000032
20/03/2020,Westminster,99,UTLA,E09000033
20/03/2020,Wigan,6,UTLA,E08000010
20/03/2020,Wiltshire,17,UTLA,E06000054
20/03/2020,Windsor and Maidenhead,13,UTLA,E06000040
20/03/2020,Wirral,9,UTLA,E08000015
20/03/2020,Wokingham,12,UTLA,E06000041
20/03/2020,Wolverhampton,39,UTLA,E08000031
20/03/2020,Worcestershire,10,UTLA,E10000034
20/03/2020,York,6,UTLA,E06000014
20/03/2020,East of England,183,NHS_region,E40000007
20/03/2020,London,1588,NHS_region,E40000003
20/03/2020,Midlands,389,NHS_region,E40000008
20/03/2020,North East and Yorkshire,233,NHS_region,E40000009
20/03/2020,North West,274,NHS_region,E40000010
20/03/2020,South East,410,NHS_region,E40000005
20/03/2020,South West,169,NHS_region,E40000006
20/03/2020,England,3384,Country,E92
20/03/2020,Scotland,322,Country,S92
20/03/2020,Wales,191,Country,W92
20/03/2020,Northern Ireland,86,Country,N92
20/03/2020,Ayrshire and Arran,16,NHS_region,S08000015
20/03/2020,Borders,9,NHS_region,S08000016
20/03/2020,Dumfries and Gallow,10,NHS_region,S08000017
20/03/2020,Fife,12,NHS_region,S08000018
20/03/2020,Forth Valley,23,NHS_region,S08000019
20/03/2020,Grampian,19,NHS_region,S08000020
20/03/2020,Greater Glasgow and Clyde,91,NHS_region,S08000021
20/03/2020,Highlands,6,NHS_region,S08000022
20/03/2020,Lanarkshire,41,NHS_region,S08000023
20/03/2020,Lothian,40,NHS_region,S08000024
20/03/2020,Shetland,24,NHS_region,S08000026
20/03/2020,Tayside,31,NHS_region,S08000027
21/03/2020,Barking and Dagenham,30,UTLA,E09000002
21/03/2020,Barnet,81,UTLA,E09000003
21/03/2020,Barnsley,7,UTLA,E08000016
21/03/2020,Bath and North East Somerset,11,UTLA,E06000022
21/03/2020,Bedford,4,UTLA,E06000055
21/03/2020,Bexley,37,UTLA,E09000004
21/03/2020,Birmingham,75,UTLA,E08000025
21/03/2020,Blackburn with Darwen,1,UTLA,E06000008
21/03/2020,Blackpool,5,UTLA,E06000009
21/03/2020,Bolton,15,UTLA,E08000001
21/03/2020,"Bournemouth, Christchurch and Poole",11,UTLA,E06000058
21/03/2020,Bracknell Forest,3,UTLA,E06000036
21/03/2020,Bradford,10,UTLA,E08000032
21/03/2020,Brent,108,UTLA,E09000005
21/03/2020,Brighton and Hove,17,UTLA,E06000043
21/03/2020,"Bristol, City of",20,UTLA,E06000023
21/03/2020,Bromley,63,UTLA,E09000006
21/03/2020,Buckinghamshire,41,UTLA,E10000002
21/03/2020,Bury,11,UTLA,E08000002
21/03/2020,Calderdale,5,UTLA,E08000033
21/03/2020,Cambridgeshire,17,UTLA,E10000003
21/03/2020,Camden,51,UTLA,E09000007
21/03/2020,Central Bedfordshire,11,UTLA,E06000056
21/03/2020,Cheshire East,11,UTLA,E06000049
21/03/2020,Cheshire West and Chester,10,UTLA,E06000050
21/03/2020,Cornwall and Isles of Scilly,20,UTLA,E06000052
21/03/2020,County Durham,11,UTLA,E06000047
21/03/2020,Coventry,9,UTLA,E08000026
21/03/2020,Croydon,81,UTLA,E09000008
21/03/2020,Cumbria,57,UTLA,E10000006
21/03/2020,Darlington,3,UTLA,E06000005
21/03/2020,Derby,18,UTLA,E06000015
21/03/2020,Derbyshire,64,UTLA,E10000007
21/03/2020,Devon,42,UTLA,E10000008
21/03/2020,Doncaster,5,UTLA,E08000017
21/03/2020,Dorset,8,UTLA,E06000059
21/03/2020,Dudley,19,UTLA,E08000027
21/03/2020,Ealing,80,UTLA,E09000009
21/03/2020,East Riding of Yorkshire,15,UTLA,E06000011
21/03/2020,East Sussex,8,UTLA,E10000011
21/03/2020,Enfield,54,UTLA,E09000010
21/03/2020,Essex,45,UTLA,E10000012
21/03/2020,Gateshead,2,UTLA,E08000037
21/03/2020,Gloucestershire,27,UTLA,E10000013
21/03/2020,Greenwich,54,UTLA,E09000011
21/03/2020,Hackney and City of London,52,UTLA,E09000012
21/03/2020,Halton,7,UTLA,E06000006
21/03/2020,Hammersmith and Fulham,45,UTLA,E09000013
21/03/2020,Hampshire,138,UTLA,E10000014
21/03/2020,Haringey,51,UTLA,E09000014
21/03/2020,Harrow,89,UTLA,E09000015
21/03/2020,Hartlepool,2,UTLA,E06000001
21/03/2020,Havering,30,UTLA,E09000016
21/03/2020,"Herefordshire, County of",7,UTLA,E06000019
21/03/2020,Hertfordshire,75,UTLA,E10000015
21/03/2020,Hillingdon,50,UTLA,E09000017
21/03/2020,Hounslow,52,UTLA,E09000018
21/03/2020,Isle of Wight,2,UTLA,E06000046
21/03/2020,Islington,48,UTLA,E09000019
21/03/2020,Kensington and Chelsea,75,UTLA,E09000020
21/03/2020,Kent,45,UTLA,E10000016
21/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
21/03/2020,Kingston upon Thames,22,UTLA,E09000021
21/03/2020,Kirklees,8,UTLA,E08000034
21/03/2020,Knowsley,4,UTLA,E08000011
21/03/2020,Lambeth,118,UTLA,E09000022
21/03/2020,Lancashire,30,UTLA,E10000017
21/03/2020,Leeds,20,UTLA,E08000035
21/03/2020,Leicester,14,UTLA,E06000016
21/03/2020,Leicestershire,29,UTLA,E10000018
21/03/2020,Lewisham,60,UTLA,E09000023
21/03/2020,Lincolnshire,9,UTLA,E10000019
21/03/2020,Liverpool,18,UTLA,E08000012
21/03/2020,Luton,5,UTLA,E06000032
21/03/2020,Manchester,28,UTLA,E08000003
21/03/2020,Medway,11,UTLA,E06000035
21/03/2020,Merton,56,UTLA,E09000024
21/03/2020,Middlesbrough,1,UTLA,E06000002
21/03/2020,Milton Keynes,7,UTLA,E06000042
21/03/2020,Newcastle upon Tyne,28,UTLA,E08000021
21/03/2020,Newham,51,UTLA,E09000025
21/03/2020,Norfolk,24,UTLA,E10000020
21/03/2020,North East Lincolnshire,0,UTLA,E06000012
21/03/2020,North Lincolnshire,2,UTLA,E06000013
21/03/2020,North Somerset,5,UTLA,E06000024
21/03/2020,North Tyneside,17,UTLA,E08000022
21/03/2020,North Yorkshire,16,UTLA,E10000023
21/03/2020,Northamptonshire,20,UTLA,E10000021
21/03/2020,Northumberland,10,UTLA,E06000057
21/03/2020,Nottingham,22,UTLA,E06000018
21/03/2020,Nottinghamshire,45,UTLA,E10000024
21/03/2020,Oldham,15,UTLA,E08000004
21/03/2020,Oxfordshire,44,UTLA,E10000025
21/03/2020,Peterborough,2,UTLA,E06000031
21/03/2020,Plymouth,11,UTLA,E06000026
21/03/2020,Portsmouth,22,UTLA,E06000044
21/03/2020,Reading,7,UTLA,E06000038
21/03/2020,Redbridge,42,UTLA,E09000026
21/03/2020,Redcar and Cleveland,3,UTLA,E06000003
21/03/2020,Richmond upon Thames,22,UTLA,E09000027
21/03/2020,Rochdale,13,UTLA,E08000005
21/03/2020,Rotherham,6,UTLA,E08000018
21/03/2020,Rutland,0,UTLA,E06000017
21/03/2020,Salford,12,UTLA,E08000006
21/03/2020,Sandwell,15,UTLA,E08000028
21/03/2020,Sefton,7,UTLA,E08000014
21/03/2020,Sheffield,61,UTLA,E08000019
21/03/2020,Shropshire,3,UTLA,E06000051
21/03/2020,Slough,21,UTLA,E06000039
21/03/2020,Solihull,4,UTLA,E08000029
21/03/2020,Somerset,12,UTLA,E10000027
21/03/2020,South Gloucestershire,14,UTLA,E06000025
21/03/2020,South Tyneside,5,UTLA,E08000023
21/03/2020,Southampton,8,UTLA,E06000045
21/03/2020,Southend-on-Sea,8,UTLA,E06000033
21/03/2020,Southwark,134,UTLA,E09000028
21/03/2020,St. Helens,3,UTLA,E08000013
21/03/2020,Staffordshire,35,UTLA,E10000028
21/03/2020,Stockport,24,UTLA,E08000007
21/03/2020,Stockton-on-Tees,10,UTLA,E06000004
21/03/2020,Stoke-on-Trent,2,UTLA,E06000021
21/03/2020,Suffolk,15,UTLA,E10000029
21/03/2020,Sunderland,11,UTLA,E08000024
21/03/2020,Surrey,65,UTLA,E10000030
21/03/2020,Sutton,23,UTLA,E09000029
21/03/2020,Swindon,5,UTLA,E06000030
21/03/2020,Tameside,21,UTLA,E08000008
21/03/2020,Telford and Wrekin,0,UTLA,E06000020
21/03/2020,Thurrock,8,UTLA,E06000034
21/03/2020,Torbay,10,UTLA,E06000027
21/03/2020,Tower Hamlets,51,UTLA,E09000030
21/03/2020,Trafford,19,UTLA,E08000009
21/03/2020,Wakefield,8,UTLA,E08000036
21/03/2020,Walsall,28,UTLA,E08000030
21/03/2020,Waltham Forest,38,UTLA,E09000031
21/03/2020,Wandsworth,107,UTLA,E09000032
21/03/2020,Warrington,4,UTLA,E06000007
21/03/2020,Warwickshire,17,UTLA,E10000031
21/03/2020,West Berkshire,7,UTLA,E06000037
21/03/2020,West Sussex,27,UTLA,E10000032
21/03/2020,Westminster,110,UTLA,E09000033
21/03/2020,Wigan,9,UTLA,E08000010
21/03/2020,Wiltshire,20,UTLA,E06000054
21/03/2020,Windsor and Maidenhead,13,UTLA,E06000040
21/03/2020,Wirral,10,UTLA,E08000015
21/03/2020,Wokingham,13,UTLA,E06000041
21/03/2020,Wolverhampton,45,UTLA,E08000031
21/03/2020,Worcestershire,12,UTLA,E10000034
21/03/2020,York,8,UTLA,E06000014
21/03/2020,East of England,221,NHS_region,E40000007
21/03/2020,London,1965,NHS_region,E40000003
21/03/2020,Midlands,491,NHS_region,E40000008
21/03/2020,North East and Yorkshire,298,NHS_region,E40000009
21/03/2020,North West,312,NHS_region,E40000010
21/03/2020,South East,492,NHS_region,E40000005
21/03/2020,South West,216,NHS_region,E40000006
21/03/2020,England,4257,Country,E92
21/03/2020,Scotland,373,Country,S92
21/03/2020,Wales,280,Country,W92
21/03/2020,Northern Ireland,108,Country,N92
21/03/2020,Ayrshire and Arran,21,NHS_region,S08000015
21/03/2020,Borders,10,NHS_region,S08000016
21/03/2020,Dumfries and Gallow,13,NHS_region,S08000017
21/03/2020,Fife,13,NHS_region,S08000018
21/03/2020,Forth Valley,27,NHS_region,S08000019
21/03/2020,Grampian,20,NHS_region,S08000020
21/03/2020,Greater Glasgow and Clyde,110,NHS_region,S08000021
21/03/2020,Highlands,8,NHS_region,S08000022
21/03/2020,Lanarkshire,49,NHS_region,S08000023
21/03/2020,Lothian,44,NHS_region,S08000024
21/03/2020,Shetland,24,NHS_region,S08000026
21/03/2020,Tayside,34,NHS_region,S08000027
22/03/2020,Barking and Dagenham,35,UTLA,E09000002
22/03/2020,Barnet,88,UTLA,E09000003
22/03/2020,Barnsley,10,UTLA,E08000016
22/03/2020,Bath and North East Somerset,13,UTLA,E06000022
22/03/2020,Bedford,4,UTLA,E06000055
22/03/2020,Bexley,39,UTLA,E09000004
22/03/2020,Birmingham,91,UTLA,E08000025
22/03/2020,Blackburn with Darwen,1,UTLA,E06000008
22/03/2020,Blackpool,6,UTLA,E06000009
22/03/2020,Bolton,17,UTLA,E08000001
22/03/2020,"Bournemouth, Christchurch and Poole",12,UTLA,E06000058
22/03/2020,Bracknell Forest,3,UTLA,E06000036
22/03/2020,Bradford,11,UTLA,E08000032
22/03/2020,Brent,128,UTLA,E09000005
22/03/2020,Brighton and Hove,17,UTLA,E06000043
22/03/2020,"Bristol, City of",23,UTLA,E06000023
22/03/2020,Bromley,67,UTLA,E09000006
22/03/2020,Buckinghamshire,44,UTLA,E10000002
22/03/2020,Bury,14,UTLA,E08000002
22/03/2020,Calderdale,5,UTLA,E08000033
22/03/2020,Cambridgeshire,20,UTLA,E10000003
22/03/2020,Camden,53,UTLA,E09000007
22/03/2020,Central Bedfordshire,14,UTLA,E06000056
22/03/2020,Cheshire East,18,UTLA,E06000049
22/03/2020,Cheshire West and Chester,11,UTLA,E06000050
22/03/2020,Cornwall and Isles of Scilly,20,UTLA,E06000052
22/03/2020,County Durham,11,UTLA,E06000047
22/03/2020,Coventry,14,UTLA,E08000026
22/03/2020,Croydon,84,UTLA,E09000008
22/03/2020,Cumbria,79,UTLA,E10000006
22/03/2020,Darlington,3,UTLA,E06000005
22/03/2020,Derby,23,UTLA,E06000015
22/03/2020,Derbyshire,75,UTLA,E10000007
22/03/2020,Devon,43,UTLA,E10000008
22/03/2020,Doncaster,7,UTLA,E08000017
22/03/2020,Dorset,11,UTLA,E06000059
22/03/2020,Dudley,24,UTLA,E08000027
22/03/2020,Ealing,97,UTLA,E09000009
22/03/2020,East Riding of Yorkshire,15,UTLA,E06000011
22/03/2020,East Sussex,9,UTLA,E10000011
22/03/2020,Enfield,68,UTLA,E09000010
22/03/2020,Essex,53,UTLA,E10000012
22/03/2020,Gateshead,3,UTLA,E08000037
22/03/2020,Gloucestershire,29,UTLA,E10000013
22/03/2020,Greenwich,61,UTLA,E09000011
22/03/2020,Hackney and City of London,64,UTLA,E09000012
22/03/2020,Halton,7,UTLA,E06000006
22/03/2020,Hammersmith and Fulham,51,UTLA,E09000013
22/03/2020,Hampshire,156,UTLA,E10000014
22/03/2020,Haringey,57,UTLA,E09000014
22/03/2020,Harrow,103,UTLA,E09000015
22/03/2020,Hartlepool,2,UTLA,E06000001
22/03/2020,Havering,35,UTLA,E09000016
22/03/2020,"Herefordshire, County of",7,UTLA,E06000019
22/03/2020,Hertfordshire,92,UTLA,E10000015
22/03/2020,Hillingdon,63,UTLA,E09000017
22/03/2020,Hounslow,64,UTLA,E09000018
22/03/2020,Isle of Wight,2,UTLA,E06000046
22/03/2020,Islington,54,UTLA,E09000019
22/03/2020,Kensington and Chelsea,81,UTLA,E09000020
22/03/2020,Kent,48,UTLA,E10000016
22/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
22/03/2020,Kingston upon Thames,23,UTLA,E09000021
22/03/2020,Kirklees,11,UTLA,E08000034
22/03/2020,Knowsley,4,UTLA,E08000011
22/03/2020,Lambeth,127,UTLA,E09000022
22/03/2020,Lancashire,44,UTLA,E10000017
22/03/2020,Leeds,29,UTLA,E08000035
22/03/2020,Leicester,19,UTLA,E06000016
22/03/2020,Leicestershire,43,UTLA,E10000018
22/03/2020,Lewisham,67,UTLA,E09000023
22/03/2020,Lincolnshire,14,UTLA,E10000019
22/03/2020,Liverpool,22,UTLA,E08000012
22/03/2020,Luton,8,UTLA,E06000032
22/03/2020,Manchester,31,UTLA,E08000003
22/03/2020,Medway,11,UTLA,E06000035
22/03/2020,Merton,56,UTLA,E09000024
22/03/2020,Middlesbrough,1,UTLA,E06000002
22/03/2020,Milton Keynes,11,UTLA,E06000042
22/03/2020,Newcastle upon Tyne,34,UTLA,E08000021
22/03/2020,Newham,57,UTLA,E09000025
22/03/2020,Norfolk,34,UTLA,E10000020
22/03/2020,North East Lincolnshire,1,UTLA,E06000012
22/03/2020,North Lincolnshire,2,UTLA,E06000013
22/03/2020,North Somerset,5,UTLA,E06000024
22/03/2020,North Tyneside,18,UTLA,E08000022
22/03/2020,North Yorkshire,20,UTLA,E10000023
22/03/2020,Northamptonshire,21,UTLA,E10000021
22/03/2020,Northumberland,10,UTLA,E06000057
22/03/2020,Nottingham,34,UTLA,E06000018
22/03/2020,Nottinghamshire,60,UTLA,E10000024
22/03/2020,Oldham,23,UTLA,E08000004
22/03/2020,Oxfordshire,52,UTLA,E10000025
22/03/2020,Peterborough,2,UTLA,E06000031
22/03/2020,Plymouth,11,UTLA,E06000026
22/03/2020,Portsmouth,25,UTLA,E06000044
22/03/2020,Reading,8,UTLA,E06000038
22/03/2020,Redbridge,45,UTLA,E09000026
22/03/2020,Redcar and Cleveland,3,UTLA,E06000003
22/03/2020,Richmond upon Thames,25,UTLA,E09000027
22/03/2020,Rochdale,15,UTLA,E08000005
22/03/2020,Rotherham,9,UTLA,E08000018
22/03/2020,Rutland,0,UTLA,E06000017
22/03/2020,Salford,23,UTLA,E08000006
22/03/2020,Sandwell,20,UTLA,E08000028
22/03/2020,Sefton,8,UTLA,E08000014
22/03/2020,Sheffield,82,UTLA,E08000019
22/03/2020,Shropshire,3,UTLA,E06000051
22/03/2020,Slough,21,UTLA,E06000039
22/03/2020,Solihull,4,UTLA,E08000029
22/03/2020,Somerset,13,UTLA,E10000027
22/03/2020,South Gloucestershire,17,UTLA,E06000025
22/03/2020,South Tyneside,5,UTLA,E08000023
22/03/2020,Southampton,11,UTLA,E06000045
22/03/2020,Southend-on-Sea,8,UTLA,E06000033
22/03/2020,Southwark,139,UTLA,E09000028
22/03/2020,St. Helens,3,UTLA,E08000013
22/03/2020,Staffordshire,41,UTLA,E10000028
22/03/2020,Stockport,29,UTLA,E08000007
22/03/2020,Stockton-on-Tees,11,UTLA,E06000004
22/03/2020,Stoke-on-Trent,2,UTLA,E06000021
22/03/2020,Suffolk,18,UTLA,E10000029
22/03/2020,Sunderland,11,UTLA,E08000024
22/03/2020,Surrey,68,UTLA,E10000030
22/03/2020,Sutton,24,UTLA,E09000029
22/03/2020,Swindon,6,UTLA,E06000030
22/03/2020,Tameside,21,UTLA,E08000008
22/03/2020,Telford and Wrekin,1,UTLA,E06000020
22/03/2020,Thurrock,10,UTLA,E06000034
22/03/2020,Torbay,16,UTLA,E06000027
22/03/2020,Tower Hamlets,57,UTLA,E09000030
22/03/2020,Trafford,23,UTLA,E08000009
22/03/2020,Wakefield,10,UTLA,E08000036
22/03/2020,Walsall,29,UTLA,E08000030
22/03/2020,Waltham Forest,50,UTLA,E09000031
22/03/2020,Wandsworth,110,UTLA,E09000032
22/03/2020,Warrington,4,UTLA,E06000007
22/03/2020,Warwickshire,29,UTLA,E10000031
22/03/2020,West Berkshire,8,UTLA,E06000037
22/03/2020,West Sussex,27,UTLA,E10000032
22/03/2020,Westminster,117,UTLA,E09000033
22/03/2020,Wigan,9,UTLA,E08000010
22/03/2020,Wiltshire,23,UTLA,E06000054
22/03/2020,Windsor and Maidenhead,13,UTLA,E06000040
22/03/2020,Wirral,10,UTLA,E08000015
22/03/2020,Wokingham,13,UTLA,E06000041
22/03/2020,Wolverhampton,52,UTLA,E08000031
22/03/2020,Worcestershire,19,UTLA,E10000034
22/03/2020,York,10,UTLA,E06000014
22/03/2020,East of England,274,NHS_region,E40000007
